,Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
8194,West,Loam,Wheat,588.6690859655421,29.650084544702363,True,True,Rainy,87,6.622232101240867
8195,South,Chalky,Barley,728.2058087661023,34.91269994358119,False,False,Cloudy,89,3.9831573439313033
8196,South,Sandy,Maize,546.4986731074041,17.72292436219929,False,True,Cloudy,146,4.069903683034686
8197,North,Silt,Cotton,875.4992015656538,37.09966621208298,False,True,Cloudy,124,5.674181215910342
8198,North,Loam,Barley,575.6366567323231,37.0786374998716,True,False,Rainy,120,5.496546694968314
8199,West,Silt,Soybean,870.894374241625,33.829430227182335,False,True,Rainy,105,6.585887474692755
8200,East,Peaty,Wheat,361.424479571478,33.423719499349154,False,False,Sunny,85,1.753037816329332
8201,West,Clay,Wheat,135.4961562904391,30.6196707007674,False,True,Cloudy,60,1.3086731029837508
8202,South,Peaty,Barley,681.6271366452207,36.45593254511528,True,True,Cloudy,71,6.8065108254434925
8203,North,Peaty,Wheat,632.5039172462122,34.98539438595033,False,True,Rainy,149,5.02944234039918
8204,South,Loam,Barley,850.0877380654007,21.42579340718413,True,True,Rainy,85,7.083953407035454
8205,North,Loam,Maize,313.0071979063488,34.267766761563095,False,False,Cloudy,117,2.249645564584441
8206,East,Clay,Barley,354.33064406007696,30.936644354972856,False,True,Rainy,120,3.6267279465934696
8207,South,Chalky,Maize,354.8688939962842,34.80859131688267,False,False,Rainy,83,3.0825893929078294
8208,North,Clay,Soybean,927.3418243678074,28.81600351069745,True,True,Rainy,124,8.225298660789225
8209,West,Clay,Maize,846.5868853262299,35.01008517056806,True,True,Sunny,132,7.333674570107679
8210,West,Chalky,Cotton,760.564230061653,23.98023460548068,False,False,Sunny,69,4.502451865479184
8211,West,Sandy,Maize,384.2889407184613,23.569537635052534,True,True,Rainy,86,5.264316080506358
8212,South,Silt,Wheat,801.8891762450132,18.30837794116332,True,False,Cloudy,130,5.3457267815174765
8213,North,Peaty,Maize,670.7508464016898,27.77070117994009,False,False,Sunny,85,3.765306690109652
8214,North,Loam,Maize,616.7202632915773,26.853021724086982,False,True,Cloudy,93,4.740906775687409
8215,North,Peaty,Wheat,637.7293579426897,20.973144580383813,True,True,Sunny,71,6.775103093211007
8216,South,Chalky,Rice,466.54655558624313,28.762835580388828,True,False,Rainy,88,4.362179041647787
8217,North,Silt,Wheat,817.8811258520785,33.38496802649499,True,False,Sunny,65,6.014046817279005
8218,East,Clay,Cotton,594.387965170207,29.1211864975406,True,False,Sunny,94,4.945344856243653
8219,South,Silt,Soybean,915.1244188444356,23.15255269620448,False,True,Sunny,118,6.000579871487067
8220,East,Peaty,Maize,924.0042870562744,25.851873073744784,True,False,Rainy,93,6.144248824941796
8221,East,Sandy,Rice,258.6830227068655,15.761553437009454,True,True,Cloudy,65,4.4113944109441565
8222,West,Clay,Barley,351.76509047973207,31.503089565533884,False,False,Cloudy,64,2.3363963867984845
8223,South,Loam,Barley,649.600819469115,25.312710719293666,False,True,Cloudy,109,4.076599000878247
8224,North,Clay,Wheat,887.4434440777032,37.29365490535254,True,True,Cloudy,92,7.569537487720926
8225,East,Peaty,Cotton,129.8469916908702,28.929688723521743,True,True,Sunny,93,3.657926293420312
8226,South,Clay,Wheat,953.2623170563628,20.929020863998087,True,False,Cloudy,63,6.713306190269626
8227,North,Silt,Cotton,915.2464871455144,32.827101649924685,False,False,Rainy,141,4.664740914545146
8228,West,Sandy,Maize,917.652467994532,20.41776225606517,True,True,Sunny,108,7.079558170869878
8229,South,Clay,Cotton,553.1303459102832,29.368313334209084,False,True,Cloudy,96,4.645580802115885
8230,South,Peaty,Maize,629.8282466485174,36.35432199724042,False,True,Cloudy,134,4.380616833130269
8231,South,Clay,Wheat,461.47976324294586,31.499945523028124,False,False,Cloudy,87,3.549992096818104
8232,North,Silt,Rice,527.5369140439461,26.40509274471504,False,False,Cloudy,87,3.261247965204229
8233,East,Peaty,Maize,921.0183445649348,15.17616958899066,False,True,Sunny,132,5.86484274612085
8234,East,Chalky,Maize,251.7182389335784,23.73331039363405,False,True,Sunny,90,3.0646158622281203
8235,South,Silt,Barley,198.97119845938167,33.24212600362125,False,True,Sunny,143,3.519588137983
8236,South,Chalky,Cotton,733.1962854021812,15.405985149668703,True,False,Rainy,112,5.570377035966081
8237,North,Clay,Soybean,458.6962793609384,35.87392150364461,False,True,Rainy,92,4.301597809136655
8238,West,Chalky,Cotton,368.9786918323055,24.534736066664166,True,False,Cloudy,114,3.5338163501488844
8239,South,Chalky,Barley,957.1516670449836,23.753913818851395,True,False,Rainy,91,7.3854889357471505
8240,South,Clay,Rice,268.09883330782367,16.052476467209225,False,False,Cloudy,104,2.0883132200938044
8241,West,Chalky,Maize,112.80005769926848,30.12330120275953,False,False,Rainy,73,0.6214260960966037
8242,South,Sandy,Wheat,431.564615578934,26.79463443891436,False,True,Sunny,104,4.585627444988646
8243,East,Clay,Barley,769.344127787282,21.38570168908927,True,True,Sunny,75,7.715224398122453
8244,South,Peaty,Soybean,628.0507549369337,31.611812908424444,False,False,Cloudy,67,4.1742407421146
8245,East,Silt,Soybean,669.3629591556105,22.030112359730406,False,False,Sunny,111,3.30017551118808
8246,North,Chalky,Rice,240.88758050902177,23.82111327517588,True,True,Rainy,85,4.616945039135935
8247,North,Chalky,Wheat,414.6429731398073,22.99262454314656,True,True,Sunny,121,4.609138829068012
8248,East,Clay,Barley,924.196353466972,15.274063669163093,False,True,Cloudy,69,7.113090520357133
8249,East,Loam,Cotton,478.7107610729551,31.485959586882533,False,False,Rainy,101,2.1549668557629844
8250,West,Loam,Wheat,397.8500952576739,30.237332798185054,True,False,Sunny,81,4.5223439347545575
8251,East,Sandy,Rice,262.37802955739306,21.769026034858197,False,False,Sunny,106,1.6524160388948868
8252,East,Silt,Soybean,524.8043510838831,39.5455787142625,True,True,Rainy,110,6.985999371626486
8253,South,Chalky,Rice,330.3627033757947,24.61883881539528,True,True,Cloudy,98,5.224970852217168
8254,West,Clay,Soybean,890.5589848467238,29.79891470913075,False,False,Rainy,104,5.767912537917655
8255,East,Chalky,Wheat,110.30841549355124,18.829543589079016,True,True,Sunny,143,3.180254946041083
8256,East,Peaty,Barley,400.5364277937526,31.56762927970569,True,False,Rainy,123,3.5203773837367027
8257,East,Peaty,Barley,143.48231215549544,22.97236869264852,True,False,Sunny,113,3.0961908172729995
8258,South,Sandy,Soybean,700.8607188344513,28.91941374104971,False,True,Sunny,127,5.056615684863577
8259,South,Clay,Wheat,194.6729284734768,28.22822363568216,False,False,Rainy,121,2.280782728304737
8260,South,Clay,Rice,824.562127773128,15.704829618728697,False,True,Rainy,117,5.640995303034611
8261,North,Peaty,Soybean,189.7618868001939,16.79270934069059,False,False,Rainy,118,1.2107912492160957
8262,South,Peaty,Maize,487.584104532406,36.05703211581093,True,False,Sunny,73,4.7256731279102215
8263,East,Clay,Rice,233.860971074954,39.5582352603691,True,False,Cloudy,139,3.867161060131512
8264,South,Peaty,Rice,934.8696010314542,28.97571020562656,False,False,Rainy,93,5.948566314318475
8265,South,Peaty,Maize,647.7529191266339,38.54049407565353,True,True,Rainy,93,5.626696050534954
8266,West,Loam,Cotton,808.2592222875427,33.631517502317635,False,True,Rainy,136,5.527249038199706
8267,East,Clay,Cotton,236.92943373574215,34.89975468637269,True,True,Rainy,68,4.144037592345232
8268,South,Silt,Rice,285.3776566948517,16.419796509078814,False,False,Rainy,124,2.283917064961253
8269,North,Chalky,Maize,690.5249713171793,22.705589129768377,False,False,Cloudy,136,4.579551051429807
8270,West,Clay,Soybean,974.8866180609622,19.12043826634741,False,True,Cloudy,74,7.258832631022448
8271,South,Loam,Rice,739.2698390143472,31.119173246324632,False,True,Rainy,118,5.846955114705011
8272,West,Peaty,Maize,364.2280306340465,22.897966390829534,False,True,Cloudy,66,3.778703806440293
8273,West,Clay,Maize,744.023128351818,29.8977341927932,False,True,Rainy,109,5.178710569191783
8274,North,Clay,Barley,774.7738019110183,38.00828704233608,True,True,Cloudy,77,7.354333733100405
8275,North,Silt,Wheat,581.981265887732,33.13418146994168,True,False,Sunny,142,4.702479018950255
8276,North,Loam,Soybean,673.1660610719509,16.116540126515766,True,True,Rainy,85,7.609092999289632
8277,East,Chalky,Barley,903.8158075071008,32.11967600777386,True,False,Sunny,115,6.735507023336786
8278,West,Chalky,Cotton,519.3596586300694,25.836251640821335,False,True,Sunny,96,4.7125647629252185
8279,South,Clay,Cotton,645.4878402982321,30.268705766032337,True,True,Cloudy,101,6.419009625622524
8280,North,Chalky,Soybean,523.6614094341926,23.31404712361349,False,False,Cloudy,127,2.7394042575096686
8281,North,Loam,Rice,440.4101245298828,39.19782496499742,False,True,Cloudy,116,4.182280648844886
8282,West,Sandy,Barley,511.4886405607253,39.97270969509134,True,False,Cloudy,123,4.620316644116964
8283,West,Clay,Rice,384.9648437434964,35.041745679372696,False,True,Cloudy,123,3.869783698623945
8284,West,Clay,Maize,874.6595514321073,30.962461500808654,True,True,Sunny,133,7.664604708724305
8285,South,Sandy,Wheat,724.864073779954,29.53388800556646,True,False,Rainy,114,5.38835058706732
8286,East,Loam,Wheat,487.98282067322856,17.363662536449972,False,True,Sunny,89,4.898378804883485
8287,East,Peaty,Barley,110.50918117089488,18.53959905093387,True,False,Cloudy,87,2.51110515968504
8288,North,Chalky,Maize,508.9772885623954,32.846797444909654,False,False,Cloudy,110,3.0293971210372974
8289,East,Silt,Maize,147.7284642464603,26.45727672448705,False,True,Cloudy,102,2.8938113524476368
8290,South,Sandy,Maize,347.5669243857543,35.37032529191591,True,True,Cloudy,121,5.65390943308125
8291,East,Peaty,Soybean,689.3882760816249,37.5729736842172,False,True,Rainy,67,4.562782940833718
8292,South,Peaty,Wheat,138.95016633917572,31.09568157649736,False,True,Rainy,75,2.712432398671136
8293,North,Peaty,Maize,260.77213158472455,38.99380800405602,False,False,Rainy,93,2.281531441319771
8294,West,Sandy,Barley,423.3925725890844,21.222149024928036,False,True,Rainy,93,3.941619450459392
8295,South,Clay,Soybean,755.6401354908479,20.519299625320887,False,False,Cloudy,133,4.502060669995402
8296,West,Silt,Cotton,498.56622871031215,22.167269453547405,False,True,Rainy,117,3.9290269509753113
8297,North,Chalky,Cotton,186.07652868400132,22.73881362070545,True,True,Cloudy,133,4.304716045938101
8298,South,Peaty,Soybean,477.9166570413829,32.09747051520128,True,False,Rainy,99,4.507816583764846
8299,South,Silt,Soybean,526.7741933311956,23.235576623216147,False,False,Rainy,70,3.3706486523435792
8300,East,Sandy,Barley,271.29949408212764,35.30336280323537,True,True,Rainy,83,4.317089825201117
8301,South,Clay,Soybean,881.6263546100193,19.695980733662125,True,True,Sunny,141,8.070335908009465
8302,North,Peaty,Barley,760.5202437269295,26.900188877400566,True,False,Cloudy,117,6.380557717293399
8303,West,Sandy,Soybean,247.8915938169123,27.91728284626956,False,True,Sunny,122,2.4939710118539304
8304,South,Loam,Barley,665.8490488773535,26.246842428110327,True,False,Cloudy,84,6.082344043220298
8305,North,Chalky,Soybean,349.5813412971338,29.25618273132195,True,False,Rainy,146,4.738053075505283
8306,North,Sandy,Soybean,393.63302225326544,20.112548937643776,True,True,Sunny,78,4.9131299655292295
8307,South,Loam,Maize,381.3260418808569,25.31421942603732,True,False,Cloudy,105,3.773840733867269
8308,East,Sandy,Barley,664.222881860606,24.03873980660125,False,False,Cloudy,111,4.322129699543296
8309,South,Loam,Cotton,262.0955116790651,23.052973251398377,True,False,Sunny,79,3.3410297938152533
8310,South,Loam,Maize,501.465458718816,28.368003962160905,False,False,Cloudy,125,2.7257618851107392
8311,East,Silt,Wheat,410.7419082285758,25.98654258813783,False,True,Cloudy,133,2.813794240330671
8312,North,Peaty,Soybean,548.6912983586864,38.43814909354916,False,True,Cloudy,119,4.658899979437798
8313,South,Chalky,Cotton,404.8276312514956,31.336783808399545,True,False,Rainy,147,4.6107726712718495
8314,East,Peaty,Cotton,444.5923236583132,17.73861356507916,True,True,Rainy,98,4.752113584520888
8315,West,Clay,Wheat,104.03519200298147,24.142924569655037,True,False,Sunny,85,2.569255441708262
8316,West,Silt,Soybean,170.1752748694285,33.8830962707344,True,False,Rainy,60,3.499387839208023
8317,East,Sandy,Cotton,548.0965125257013,36.2520311445228,False,True,Cloudy,80,4.795111127912363
8318,North,Sandy,Barley,371.9092627190306,38.26825007799697,True,False,Cloudy,144,3.68590767370393
8319,East,Silt,Cotton,787.3103736199826,24.950578311738127,False,True,Cloudy,86,5.595477376227852
8320,North,Loam,Wheat,524.6602335388061,31.074984397934543,True,False,Cloudy,117,4.255153399701489
8321,West,Peaty,Maize,644.6862500103241,31.235886636775827,True,False,Sunny,135,5.323687265183972
8322,South,Chalky,Cotton,859.8710703577065,36.63736601937949,False,False,Sunny,70,5.212086894832116
8323,East,Chalky,Soybean,721.869721548078,33.25493372710487,True,False,Cloudy,73,6.156785871080881
8324,West,Silt,Maize,765.2351323826782,37.007471712750814,True,False,Rainy,137,7.016013853138837
8325,South,Chalky,Rice,230.42163636867195,19.05876749209773,True,False,Cloudy,88,2.6608410456535085
8326,West,Sandy,Wheat,600.3047886661499,37.373927197348834,False,True,Sunny,137,5.151036777993292
8327,East,Chalky,Soybean,754.014707563954,38.35640671583633,True,True,Cloudy,72,7.113971697193172
8328,East,Chalky,Maize,313.23723082648803,21.875166463594557,False,False,Sunny,103,1.9995402741410908
8329,South,Clay,Wheat,852.0263696621981,39.93185417189703,False,True,Cloudy,145,6.576561194502338
8330,East,Peaty,Soybean,298.85973342051545,38.767389063113725,False,False,Cloudy,142,2.1988781842709657
8331,West,Chalky,Wheat,381.7702042571798,29.157222922801765,False,True,Cloudy,108,3.430000303333734
8332,South,Clay,Cotton,303.7444721903934,24.8385447531063,False,False,Rainy,105,1.9486266527548497
8333,South,Peaty,Wheat,247.1149690237665,38.5101021454077,False,True,Rainy,132,3.2640129350547986
8334,West,Silt,Barley,950.4092885856578,24.463930208438285,True,True,Sunny,103,8.036076067131047
8335,North,Silt,Rice,818.9467076396555,35.69392260142791,False,True,Cloudy,143,5.92673880930263
8336,South,Loam,Barley,994.129473045268,16.525753649616103,True,True,Cloudy,64,8.018959798001058
8337,North,Chalky,Cotton,339.99561591736403,20.356414543828286,False,True,Rainy,100,3.6975884213984167
8338,West,Sandy,Wheat,103.371905155201,31.02263921478447,True,True,Sunny,140,3.2569020971770186
8339,West,Clay,Maize,971.3526436107308,32.62723933677828,True,True,Sunny,117,8.371826261811618
8340,South,Sandy,Rice,324.1263320263414,28.66516623124826,True,True,Cloudy,101,4.321479492089829
8341,East,Sandy,Wheat,401.8760080011321,28.145222288186403,True,True,Rainy,122,4.774547721527492
8342,South,Silt,Cotton,886.692003691377,24.979024856766145,True,True,Sunny,67,7.530819190731948
8343,East,Silt,Cotton,584.8697841374245,37.51198832821365,False,True,Sunny,60,4.332147413027646
8344,North,Chalky,Cotton,334.7151176490669,28.121010242945296,False,False,Sunny,102,2.7492958468101345
8345,East,Sandy,Barley,383.297133570449,24.05588823442787,False,True,Rainy,127,3.256115283863509
8346,South,Clay,Cotton,783.6272577568736,17.3584029259393,False,False,Cloudy,99,4.058856926521496
8347,East,Loam,Maize,341.461326171677,24.246096982795983,False,False,Sunny,137,2.18654669623476
8348,West,Chalky,Rice,814.5163021032262,29.575652443721932,False,False,Rainy,127,4.525909330694057
8349,North,Peaty,Maize,314.364818304656,23.259806768420304,True,True,Cloudy,104,4.045543023438273
8350,West,Sandy,Wheat,281.3027276722315,18.08716665013177,True,True,Rainy,99,4.529490595817797
8351,West,Chalky,Rice,252.78310160818808,24.07050497250161,True,True,Rainy,61,4.225530183932985
8352,West,Clay,Maize,526.9087169352106,37.87012146289318,False,False,Sunny,89,3.219374731200485
8353,West,Loam,Cotton,227.2355983208073,29.975407808358938,False,False,Sunny,72,1.267872369731743
8354,East,Peaty,Barley,327.6543099621628,25.1879854204048,False,True,Rainy,87,2.5215665926053634
8355,West,Silt,Barley,848.2511747697868,27.48563398543485,False,False,Cloudy,76,4.263135961067901
8356,East,Peaty,Rice,111.37074504715332,34.55922160290737,False,True,Sunny,108,2.873958159281414
8357,West,Sandy,Maize,446.08003696243406,28.83558199892116,False,False,Sunny,102,2.8827186779527203
8358,South,Clay,Cotton,530.0308107379655,21.336290153312007,False,False,Cloudy,69,3.054087348616706
8359,West,Silt,Wheat,833.7795818674298,23.20217053593524,True,True,Rainy,82,6.946041777995244
8360,South,Silt,Rice,255.12129503653856,15.362183481601058,False,False,Rainy,132,1.321149630217079
8361,East,Silt,Rice,254.4464935958081,33.10203088962542,True,False,Cloudy,62,3.2880679206186727
8362,North,Sandy,Cotton,393.7231918053604,39.74746318596699,False,False,Rainy,69,2.4315038532943127
8363,East,Chalky,Wheat,408.5914761722534,36.4442766104287,False,True,Cloudy,86,3.8894358998845098
8364,North,Clay,Soybean,397.7190855543736,22.882298271729937,True,True,Rainy,136,5.067895790701003
8365,North,Loam,Rice,390.56163464743497,15.32140542544622,True,False,Rainy,114,4.390947530190771
8366,West,Loam,Soybean,967.1345878731278,30.45333436439285,True,False,Sunny,72,7.149953012952499
